Experiment,,SubNum,Include,level_0,index,trial_type,trial_index,time_elapsed,rt,response,control_level,task_id,screen_id,difference,Key_Release_sim_x,Key_Release_sim_y,Key_Release_p1_x,Key_Release_p1_y,Correlation_x,Correlation_y,block,Confidence,RT_Confidence
1,26,4,1,26,124,html-slider-response,124,577307,2074,34,0.5,question_agency,question_agency_line,-16,6,9,6,16,0.219772607,-0.099817653,4,,
1,28,4,1,28,179,html-slider-response,179,786170,2107,51,0.5,question_agency,question_agency_line,1,6,7,18,25,-0.496648006,-0.12182669,5,,
1,30,4,1,30,40,html-slider-response,40,244619,4094,58,0.6,question_agency,question_agency_line,-2,7,7,9,58,0.129989399,-0.063591449,1,,
1,33,4,1,33,62,html-slider-response,62,336524,3093,50,0.6,question_agency,question_agency_line,-10,8,5,15,54,0.273985116,-0.373853272,2,,
1,31,4,1,31,96,html-slider-response,96,473063,2080,0,0.6,question_agency,question_agency_line,-60,6,6,16,31,-0.320167,-0.205598478,3,,
1,32,4,1,32,151,html-slider-response,151,681996,2746,64,0.6,question_agency,question_agency_line,4,6,9,4,6,0.335521982,-0.238705376,4,,
1,34,4,1,34,167,html-slider-response,167,740274,2398,61,0.6,question_agency,question_agency_line,1,7,4,10,26,-0.047141671,0.184696898,5,,
1,35,4,1,35,43,html-slider-response,43,257184,3558,78,0.7,question_agency,question_agency_line,8,8,9,8,58,0.011730124,0.043535686,1,,
1,36,4,1,36,83,html-slider-response,83,424404,3163,50,0.7,question_agency,question_agency_line,-20,5,8,22,42,-0.21586071,-0.145584271,2,,
1,38,4,1,38,111,html-slider-response,111,530095,2376,100,0.7,question_agency,question_agency_line,30,6,10,6,9,0.46152638,0.116870071,3,,
1,37,4,1,37,130,html-slider-response,130,601294,2795,55,0.7,question_agency,question_agency_line,-15,9,8,26,7,-0.219257584,-0.088490305,4,,
1,39,4,1,39,185,html-slider-response,185,809620,3326,46,0.7,question_agency,question_agency_line,-24,9,8,4,24,0.215616866,-0.265866105,5,,
1,40,4,1,40,46,html-slider-response,46,270040,3847,100,0.8,question_agency,question_agency_line,20,9,10,0,66,0,-0.281654069,1,,
1,41,4,1,41,86,html-slider-response,86,436759,3348,100,0.8,question_agency,question_agency_line,20,4,4,21,24,-0.21480529,0.443510225,2,,
1,43,4,1,43,93,html-slider-response,93,461975,2083,100,0.8,question_agency,question_agency_line,20,7,10,4,15,0.310368715,-0.187338496,3,,
1,42,4,1,42,145,html-slider-response,145,658284,1997,100,0.8,question_agency,question_agency_line,20,5,7,4,15,0.174261545,-0.085045968,4,,
1,44,4,1,44,161,html-slider-response,161,717930,2432,100,0.8,question_agency,question_agency_line,20,5,8,4,22,0.155713623,0.238763102,5,,
1,49,4,1,49,49,html-slider-response,49,283318,4271,100,0.9,question_agency,question_agency_line,10,6,4,62,0,0.018567299,0,1,,
1,46,4,1,46,71,html-slider-response,71,374415,3469,100,0.9,question_agency,question_agency_line,10,5,7,12,50,-0.314613392,-0.100215968,2,,
1,48,4,1,48,102,html-slider-response,102,496234,2698,100,0.9,question_agency,question_agency_line,10,2,6,6,8,0.441519974,-0.387026161,3,,
1,47,4,1,47,127,html-slider-response,127,589502,3208,100,0.9,question_agency,question_agency_line,10,7,8,14,16,0.173871494,0.110977247,4,,
1,45,4,1,45,164,html-slider-response,164,728869,1931,100,0.9,question_agency,question_agency_line,10,10,8,4,27,0.211703141,0.128420142,5,,
1,54,4,1,54,37,html-slider-response,37,231518,4262,90,1,question_agency,question_agency_line,-10,8,8,18,36,-0.100289261,0.099620026,1,,
1,53,4,1,53,80,html-slider-response,80,412235,3245,100,1,question_agency,question_agency_line,0,7,4,30,13,-0.352397777,0.102889124,2,,
1,52,4,1,52,108,html-slider-response,108,518713,2155,100,1,question_agency,question_agency_line,0,7,7,8,19,-0.012270009,-0.139713466,3,,
1,50,4,1,50,142,html-slider-response,142,647280,2429,100,1,question_agency,question_agency_line,0,9,6,4,6,0.072193033,-0.14610644,4,,
1,51,4,1,51,170,html-slider-response,170,751829,2550,100,1,question_agency,question_agency_line,0,11,8,8,17,0.113030726,-0.033904828,5,,
1,2,5,0,2,34,html-slider-response,34,172297,4279,0,0,question_agency,question_agency_line,0,6,6,0,0,0,0,1,,
1,1,5,0,1,65,html-slider-response,65,306375,3627,0,0,question_agency,question_agency_line,0,9,8,0,0,0,0,2,,
1,3,5,0,3,96,html-slider-response,96,437869,4138,0,0,question_agency,question_agency_line,0,10,9,0,0,0,0,3,,
1,4,5,0,4,142,html-slider-response,142,647446,2530,0,0,question_agency,question_agency_line,0,7,8,0,0,0,0,4,,
1,0,5,0,0,188,html-slider-response,188,852274,9497,0,0,question_agency,question_agency_line,0,5,5,0,0,0,0,5,,
1,8,5,0,8,40,html-slider-response,40,196681,3180,2,0.1,question_agency,question_agency_line,-8,2,6,0,0,0,0,1,,
1,7,5,0,7,86,html-slider-response,86,398299,4383,0,0.1,question_agency,question_agency_line,-10,9,9,0,0,0,0,2,,
1,6,5,0,6,114,html-slider-response,114,509502,4950,0,0.1,question_agency,question_agency_line,-10,9,7,0,0,0,0,3,,
1,5,5,0,5,139,html-slider-response,139,635892,2543,0,0.1,question_agency,question_agency_line,-10,6,4,0,0,0,0,4,,
1,9,5,0,9,182,html-slider-response,182,819787,4821,0,0.1,question_agency,question_agency_line,-10,9,9,0,0,0,0,5,,
1,11,5,0,11,46,html-slider-response,46,222449,4070,1,0.2,question_agency,question_agency_line,-19,7,7,0,0,0,0,1,,
1,10,5,0,10,56,html-slider-response,56,268128,5383,1,0.2,question_agency,question_agency_line,-19,5,9,0,0,0,0,2,,
1,12,5,0,12,111,html-slider-response,111,495532,2633,0,0.2,question_agency,question_agency_line,-20,10,7,0,0,0,0,3,,
1,13,5,0,13,130,html-slider-response,130,590684,7887,0,0.2,question_agency,question_agency_line,-20,8,9,0,0,0,0,4,,
1,14,5,0,14,170,html-slider-response,170,766943,5446,0,0.2,question_agency,question_agency_line,-20,7,7,0,0,0,0,5,,
1,18,5,0,18,31,html-slider-response,31,159001,4850,10,0.3,question_agency,question_agency_line,-20,6,6,0,0,0,0,1,,
1,19,5,0,19,62,html-slider-response,62,293730,3194,0,0.3,question_agency,question_agency_line,-30,8,8,0,0,0,0,2,,
1,16,5,0,16,99,html-slider-response,99,449244,2357,0,0.3,question_agency,question_agency_line,-30,8,7,0,0,0,0,3,,
1,17,5,0,17,151,html-slider-response,151,683098,2234,0,0.3,question_agency,question_agency_line,-30,8,6,0,0,0,0,4,,
1,15,5,0,15,185,html-slider-response,185,833717,4903,0,0.3,question_agency,question_agency_line,-30,8,7,0,0,0,0,5,,
1,23,5,0,23,28,html-slider-response,28,145138,3233,16,0.4,question_agency,question_agency_line,-24,6,5,0,0,0,0,1,,
1,21,5,0,21,74,html-slider-response,74,348315,3880,0,0.4,question_agency,question_agency_line,-40,5,8,0,0,0,0,2,,
1,24,5,0,24,93,html-slider-response,93,424679,2793,0,0.4,question_agency,question_agency_line,-40,6,5,0,0,0,0,3,,
1,22,5,0,22,136,html-slider-response,136,624324,11642,0,0.4,question_agency,question_agency_line,-40,4,5,0,0,0,0,4,,
1,20,5,0,20,176,html-slider-response,176,792715,2633,0,0.4,question_agency,question_agency_line,-40,5,3,0,0,0,0,5,,
1,27,5,0,27,25,html-slider-response,25,132895,4949,11,0.5,question_agency,question_agency_line,-39,8,7,0,0,0,0,1,,
1,28,5,0,28,71,html-slider-response,71,335403,3905,0,0.5,question_agency,question_agency_line,-50,5,9,0,0,0,0,2,,
1,29,5,0,29,102,html-slider-response,102,461311,3059,0,0.5,question_agency,question_agency_line,-50,7,9,0,0,0,0,3,,
1,26,5,0,26,127,html-slider-response,127,573747,17797,0,0.5,question_agency,question_agency_line,-50,5,8,0,0,0,0,4,,
1,25,5,0,25,164,html-slider-response,164,736494,6545,0,0.5,question_agency,question_agency_line,-50,8,4,0,0,0,0,5,,
1,31,5,0,31,43,html-slider-response,43,209328,3628,1,0.6,question_agency,question_agency_line,-59,6,8,0,0,0,0,1,,
1,30,5,0,30,59,html-slider-response,59,281527,4153,0,0.6,question_agency,question_agency_line,-60,7,4,0,0,0,0,2,,
1,32,5,0,32,108,html-slider-response,108,483884,2232,0,0.6,question_agency,question_agency_line,-60,8,8,0,0,0,0,3,,
1,34,5,0,34,124,html-slider-response,124,546908,2322,0,0.6,question_agency,question_agency_line,-60,7,5,0,0,0,0,4,,
1,33,5,0,33,158,html-slider-response,158,708565,2149,0,0.6,question_agency,question_agency_line,-60,5,6,0,0,0,0,5,,
1,36,5,0,36,37,html-slider-response,37,184477,3159,0,0.7,question_agency,question_agency_line,-70,7,6,0,0,0,0,1,,
1,37,5,0,37,68,html-slider-response,68,322464,7069,0,0.7,question_agency,question_agency_line,-70,5,4,0,0,0,0,2,,
1,38,5,0,38,120,html-slider-response,120,532811,2480,0,0.7,question_agency,question_agency_line,-70,10,7,0,0,0,0,3,,
1,35,5,0,35,154,html-slider-response,154,695426,3293,0,0.7,question_agency,question_agency_line,-70,9,8,0,0,0,0,4,,
1,39,5,0,39,167,html-slider-response,167,752479,6960,0,0.7,question_agency,question_agency_line,-70,5,4,0,0,0,0,5,,
1,41,5,0,41,22,html-slider-response,22,118937,4481,10,0.8,question_agency,question_agency_line,-70,9,5,0,0,0,0,1,,
1,44,5,0,44,80,html-slider-response,80,372872,3860,0,0.8,question_agency,question_agency_line,-80,8,8,0,0,0,0,2,,
1,43,5,0,43,117,html-slider-response,117,521307,2792,0,0.8,question_agency,question_agency_line,-80,8,9,0,0,0,0,3,,
1,42,5,0,42,145,html-slider-response,145,659482,3015,0,0.8,question_agency,question_agency_line,-80,4,9,0,0,0,0,4,,
1,40,5,0,40,179,html-slider-response,179,805933,4197,0,0.8,question_agency,question_agency_line,-80,6,7,0,0,0,0,5,,
1,48,5,0,48,49,html-slider-response,49,235027,3544,0,0.9,question_agency,question_agency_line,-90,4,8,0,0,0,0,1,,
1,46,5,0,46,83,html-slider-response,83,384880,2963,0,0.9,question_agency,question_agency_line,-90,5,6,0,0,0,0,2,,
1,49,5,0,49,105,html-slider-response,105,472616,2284,0,0.9,question_agency,question_agency_line,-90,6,7,0,0,0,0,3,,
1,45,5,0,45,133,html-slider-response,133,603612,3896,0,0.9,question_agency,question_agency_line,-90,9,7,0,0,0,0,4,,
1,47,5,0,47,173,html-slider-response,173,781047,5077,0,0.9,question_agency,question_agency_line,-90,8,6,0,0,0,0,5,,
1,53,5,0,53,52,html-slider-response,52,248018,3966,0,1,question_agency,question_agency_line,-100,7,4,0,0,0,0,1,,
1,52,5,0,52,77,html-slider-response,77,359986,2636,0,1,question_agency,question_agency_line,-100,8,9,0,0,0,0,2,,
1,51,5,0,51,90,html-slider-response,90,412851,3117,0,1,question_agency,question_agency_line,-100,7,6,0,0,0,0,3,,
1,54,5,0,54,148,html-slider-response,148,671772,3271,0,1,question_agency,question_agency_line,-100,6,3,0,0,0,0,4,,
1,50,5,0,50,161,html-slider-response,161,720912,3315,0,1,question_agency,question_agency_line,-100,9,8,0,0,0,0,5,,
1,4,6,1,4,40,html-slider-response,40,179597,2814,0,0,question_agency,question_agency_line,0,5,7,15,4,0.187308185,-0.057344586,1,,
1,1,6,1,1,62,html-slider-response,62,275272,2760,1,0,question_agency,question_agency_line,1,4,7,7,12,-0.443053873,0.164490571,2,,
1,0,6,1,0,117,html-slider-response,117,629883,11981,28,0,question_agency,question_agency_line,28,9,9,2,6,-0.015504045,0.157360344,3,,
1,2,6,1,2,154,html-slider-response,154,837857,2206,92,0,question_agency,question_agency_line,92,9,6,9,10,-0.293806504,-0.04764741,4,,
1,3,6,1,3,167,html-slider-response,167,885889,2947,2,0,question_agency,question_agency_line,2,6,4,28,20,-0.13882971,0.030581951,5,,
1,9,6,1,9,37,html-slider-response,37,167769,2647,3,0.1,question_agency,question_agency_line,-7,5,5,9,9,-0.160322493,0.009645027,1,,
1,5,6,1,5,74,html-slider-response,74,353256,18769,3,0.1,question_agency,question_agency_line,-7,6,6,15,14,0.002523129,-0.044538215,2,,
1,8,6,1,8,102,html-slider-response,102,552960,2780,12,0.1,question_agency,question_agency_line,2,7,7,20,7,-0.219878714,-0.084624902,3,,
1,7,6,1,7,130,html-slider-response,130,736891,1799,29,0.1,question_agency,question_agency_line,19,5,5,18,7,-0.220002273,0.471424755,4,,
1,6,6,1,6,179,html-slider-response,179,934285,3355,11,0.1,question_agency,question_agency_line,1,6,7,40,29,-0.020926322,0.055764742,5,,
1,14,6,1,14,46,html-slider-response,46,205000,2498,45,0.2,question_agency,question_agency_line,25,5,7,16,16,-0.323493134,0.122111517,1,,
1,12,6,1,12,65,html-slider-response,65,285998,1714,2,0.2,question_agency,question_agency_line,-18,5,4,11,2,-0.250933028,-0.332745307,2,,
1,11,6,1,11,93,html-slider-response,93,517208,2345,13,0.2,question_agency,question_agency_line,-7,7,2,19,13,0.200763373,0.020011115,3,,
1,13,6,1,13,142,html-slider-response,142,793020,8741,66,0.2,question_agency,question_agency_line,46,6,7,10,11,-0.021621651,-0.37329862,4,,
1,10,6,1,10,158,html-slider-response,158,850158,1951,78,0.2,question_agency,question_agency_line,58,4,8,19,14,0.037739608,-0.268459866,5,,
1,18,6,1,18,22,html-slider-response,22,106416,3047,17,0.3,question_agency,question_agency_line,-13,8,6,17,3,-0.055902417,-0.443311498,1,,
1,19,6,1,19,77,html-slider-response,77,365154,2893,39,0.3,question_agency,question_agency_line,9,6,7,30,7,-0.190943115,-0.255241896,2,,
1,16,6,1,16,96,html-slider-response,96,528724,2511,13,0.3,question_agency,question_agency_line,-17,7,9,22,12,-0.168376778,0.046703742,3,,
1,15,6,1,15,145,html-slider-response,145,804371,2339,66,0.3,question_agency,question_agency_line,36,6,8,19,15,0.002502596,-0.251379782,4,,
1,17,6,1,17,185,html-slider-response,185,956446,2200,7,0.3,question_agency,question_agency_line,-23,6,5,5,2,0.087382693,-0.430451384,5,,
1,22,6,1,22,28,html-slider-response,28,130249,3379,19,0.4,question_agency,question_agency_line,-21,8,6,20,24,-0.000566072,-0.283801797,1,,
1,24,6,1,24,68,html-slider-response,68,297313,2304,5,0.4,question_agency,question_agency_line,-35,8,8,7,4,0.248680851,-0.511539682,2,,
1,23,6,1,23,108,html-slider-response,108,579281,3986,20,0.4,question_agency,question_agency_line,-20,6,6,29,30,0.144877467,0.006902468,3,,
1,20,6,1,20,139,html-slider-response,139,775260,3260,67,0.4,question_agency,question_agency_line,27,6,8,41,35,0.019305706,-0.130591463,4,,
1,21,6,1,21,164,html-slider-response,164,873923,1554,11,0.4,question_agency,question_agency_line,-29,7,10,22,21,-0.353828928,-0.021641308,5,,
1,28,6,1,28,31,html-slider-response,31,144166,4888,44,0.5,question_agency,question_agency_line,-6,8,8,6,10,-0.06590428,-0.138783878,1,,
1,27,6,1,27,56,html-slider-response,56,242455,2772,25,0.5,question_agency,question_agency_line,-25,6,5,10,10,0.32865432,0.42646056,2,,
1,26,6,1,26,90,html-slider-response,90,505851,2259,75,0.5,question_agency,question_agency_line,25,7,9,17,15,-0.199827337,-0.214707241,3,,
1,25,6,1,25,127,html-slider-response,127,726082,5339,35,0.5,question_agency,question_agency_line,-15,5,8,33,32,-0.275056244,0.102655101,4,,
1,29,6,1,29,182,html-slider-response,182,945235,1926,16,0.5,question_agency,question_agency_line,-34,4,6,43,36,-0.191076442,-0.154894976,5,,
1,33,6,1,33,25,html-slider-response,25,117862,2412,71,0.6,question_agency,question_agency_line,11,5,7,33,22,0.056636542,0.000203933,1,,
1,32,6,1,32,59,html-slider-response,59,263499,12027,45,0.6,question_agency,question_agency_line,-15,9,7,36,30,-0.012518862,-0.288791912,2,,
1,34,6,1,34,114,html-slider-response,114,608894,4715,78,0.6,question_agency,question_agency_line,18,6,8,50,38,0.011118197,-0.11730205,3,,
1,30,6,1,30,151,html-slider-response,151,826631,2622,90,0.6,question_agency,question_agency_line,30,5,8,49,49,0.031571487,-0.034681946,4,,
1,31,6,1,31,188,html-slider-response,188,969105,3643,46,0.6,question_agency,question_agency_line,-14,5,6,15,13,0.353546475,-0.196023858,5,,
1,39,6,1,39,52,html-slider-response,52,227417,2184,83,0.7,question_agency,question_agency_line,13,8,8,62,41,0.06668563,-0.19884056,1,,
1,38,6,1,38,86,html-slider-response,86,404005,4280,58,0.7,question_agency,question_agency_line,-12,6,8,30,26,0.00286789,0.136747222,2,,
1,36,6,1,36,99,html-slider-response,99,541168,3428,49,0.7,question_agency,question_agency_line,-21,7,7,28,27,0.022917756,-0.170984158,3,,
1,37,6,1,37,136,html-slider-response,136,762992,3299,88,0.7,question_agency,question_agency_line,18,4,4,39,36,0.03248458,0.021455481,4,,
1,35,6,1,35,176,html-slider-response,176,921913,2982,46,0.7,question_agency,question_agency_line,-24,6,6,38,42,-0.110609112,0.029865181,5,,
1,40,6,1,40,43,html-slider-response,43,193477,4871,49,0.8,question_agency,question_agency_line,-31,8,7,22,14,0.001488828,-0.203092238,1,,
1,43,6,1,43,80,html-slider-response,80,379033,4855,38,0.8,question_agency,question_agency_line,-42,7,7,36,28,0.049764386,-0.009435562,2,,
1,42,6,1,42,120,html-slider-response,120,641436,2538,87,0.8,question_agency,question_agency_line,7,7,8,41,40,-0.18256574,0.060228978,3,,
1,44,6,1,44,133,html-slider-response,133,750680,4772,70,0.8,question_agency,question_agency_line,-10,8,7,40,32,-0.097396292,0.105244082,4,,
1,41,6,1,41,161,html-slider-response,161,863355,4183,56,0.8,question_agency,question_agency_line,-24,8,8,43,44,-0.114235152,0.04810879,5,,
1,46,6,1,46,49,html-slider-response,49,216212,2205,82,0.9,question_agency,question_agency_line,-8,6,7,49,41,0.053378128,-0.013649272,1,,
1,45,6,1,45,83,html-slider-response,83,390712,2665,75,0.9,question_agency,question_agency_line,-15,6,6,41,32,0.004541908,0.157684874,2,,
1,48,6,1,48,111,html-slider-response,111,595168,6877,62,0.9,question_agency,question_agency_line,-28,4,6,32,29,0.075894087,-0.128069134,3,,
1,49,6,1,49,124,html-slider-response,124,711732,2776,98,0.9,question_agency,question_agency_line,8,10,7,51,50,0.058949038,-0.093574358,4,,
1,47,6,1,47,173,html-slider-response,173,909925,2218,81,0.9,question_agency,question_agency_line,-9,7,6,23,27,-0.560639205,-0.003301408,5,,
1,52,6,1,52,34,html-slider-response,34,156111,2935,100,1,question_agency,question_agency_line,0,6,5,20,28,-0.486374841,-0.109868723,1,,
1,53,6,1,53,71,html-slider-response,71,325474,19134,84,1,question_agency,question_agency_line,-16,5,6,11,14,0.156152963,-0.102481622,2,,
1,54,6,1,54,105,html-slider-response,105,566288,4798,75,1,question_agency,question_agency_line,-25,7,8,63,52,0.012828502,-0.066364469,3,,
1,50,6,1,50,148,html-slider-response,148,814975,1853,100,1,question_agency,question_agency_line,0,4,7,47,46,-0.075835249,-0.000269972,4,,
1,51,6,1,51,170,html-slider-response,170,898692,3790,17,1,question_agency,question_agency_line,-83,4,5,33,29,0.058808903,-0.008024937,5,,
1,4,7,1,4,43,html-slider-response,43,208100,4527,0,0,question_agency,question_agency_line,0,6,5,24,14,-0.100025531,-0.310976256,1,,
1,0,7,1,0,77,html-slider-response,77,367582,3780,0,0,question_agency,question_agency_line,0,6,6,4,18,0.013326209,0.011764551,2,,
1,1,7,1,1,93,html-slider-response,93,433938,3437,0,0,question_agency,question_agency_line,0,6,6,31,8,-0.094663308,0.176496666,3,,
1,3,7,1,3,154,html-slider-response,154,733495,4403,0,0,question_agency,question_agency_line,0,6,8,0,27,0,0.030239512,4,,
1,2,7,1,2,161,html-slider-response,161,765148,5542,6,0,question_agency,question_agency_line,6,8,7,29,0,0.241256805,0,5,,
1,9,7,1,9,34,html-slider-response,34,168541,3910,0,0.1,question_agency,question_agency_line,-10,5,5,11,14,-0.343454981,0.281151874,1,,
1,7,7,1,7,83,html-slider-response,83,392791,3472,0,0.1,question_agency,question_agency_line,-10,5,7,11,10,-0.186461565,-0.049035517,2,,
1,5,7,1,5,90,html-slider-response,90,421487,5184,4,0.1,question_agency,question_agency_line,-6,8,7,6,4,0.087454492,-0.166589252,3,,
1,6,7,1,6,127,html-slider-response,127,602640,8038,0,0.1,question_agency,question_agency_line,-10,7,6,26,6,0.158666454,0.156827327,4,,
1,8,7,1,8,188,html-slider-response,188,883540,5339,0,0.1,question_agency,question_agency_line,-10,4,5,15,6,-0.064424552,-0.157479032,5,,
1,10,7,1,10,52,html-slider-response,52,252730,7147,1,0.2,question_agency,question_agency_line,-19,6,7,11,8,-0.016333626,0.291690372,1,,
1,12,7,1,12,59,html-slider-response,59,286049,5852,0,0.2,question_agency,question_agency_line,-20,5,9,16,2,0.018032576,0.337467598,2,,
1,11,7,1,11,96,html-slider-response,96,449646,6692,2,0.2,question_agency,question_agency_line,-18,8,6,11,32,-0.174749899,-0.28204777,3,,
1,14,7,1,14,145,html-slider-response,145,691752,4487,3,0.2,question_agency,question_agency_line,-17,8,8,12,11,0.077623233,0.358730231,4,,
1,13,7,1,13,179,html-slider-response,179,841743,3657,0,0.2,question_agency,question_agency_line,-20,7,9,4,25,-0.083058017,-0.088117062,5,,
1,19,7,1,19,25,html-slider-response,25,124746,4233,9,0.3,question_agency,question_agency_line,-21,5,7,10,10,-0.089685682,0.257519133,1,,
